year,state_abbr,state_name,population,violent_crime,property_crime,Violent_Crime_rate,Property_Crime_rate
2003,DE,Delaware,818166,5525,27943,675.2908334,3415.321585
2003,FL,Florida,16999181,124280,757696,731.0940451,4457.250029
2003,GA,Georgia,8676460,39435,369589,454.5056394,4259.675029
2003,HI,Hawaii,1248755,3400,65867,272.2711821,5274.613515
2003,IA,Iowa,2941976,8175,87554,277.8744626,2976.026997
2003,ID,Idaho,1367034,3362,40042,245.9338978,2929.11515
2003,IL,Illinois,12649087,70376,415885,556.3721714,3287.865757
2003,IN,Indiana,6199571,21842,208039,352.3147005,3355.699935
2003,KS,Kansas,2724786,10831,109276,397.4991064,4010.443389
2003,KY,Kentucky,4118189,10232,103370,248.4587279,2510.083923
2003,LA,Louisiana,4493665,28622,193698,636.941116,4310.468181
2003,MA,Massachusetts,6420357,30377,164543,473.1356839,2562.832565
2003,MD,Maryland,5512310,38778,209418,703.4800292,3799.09693
2003,ME,Maine,1309205,1422,32078,108.6155339,2450.189237
2003,MI,Michigan,10082364,51550,330565,511.2888208,3278.645762
2003,MN,Minnesota,5064172,13316,157663,262.9452554,3113.302629
2003,MO,Missouri,5719204,28067,233564,490.7501114,4083.855026
2003,MS,Mississippi,2882594,9336,106867,323.8749543,3707.320559
2003,MT,Montana,918157,3351,28428,364.9702611,3096.202501
2003,NC,North Carolina,8421190,38243,359660,454.128217,4270.892831
2003,ND,North Dakota,633400,508,13364,80.20208399,2109.88317
2003,NE,Nebraska,1737475,5105,65189,293.8171772,3751.938877
2003,NH,New Hampshire,1288705,1937,26456,150.3059273,2052.913584
2003,NJ,New Jersey,8642412,31488,220350,364.3427321,2549.635449
2003,NM,New Mexico,1878562,12535,76816,667.2657064,4089.085162
2003,NV,Nevada,2242207,13813,96128,616.0448166,4287.204527
2003,NY,New York,19212425,89486,432079,465.7714994,2248.956079
2003,OH,Ohio,11437680,38185,417483,333.8526694,3650.067146
2003,OK,Oklahoma,3506469,17758,151208,506.4353913,4312.258286
2003,OR,Oregon,3564330,10506,169863,294.7538528,4765.636178
2003,PA,Pennsylvania,12370761,49210,300639,397.7928278,2430.238528
2003,RI,Rhode Island,1076084,3074,32231,285.6654313,2995.21227
2003,SC,South Carolina,4148744,33455,187592,806.3886323,4521.657639
2003,SD,South Dakota,764905,1329,15324,173.7470666,2003.386041
2003,TN,Tennessee,5845208,40409,256565,691.318427,4389.321988
2003,TX,Texas,22103374,122246,1016735,553.064885,4599.908593
2003,UT,Utah,2352119,5889,100084,250.3699855,4255.056823
2003,VA,Virginia,7365284,20490,200449,278.1970118,2721.537961
2003,VT,Vermont,619343,707,13803,114.1532237,2228.651975
2003,WA,Washington,6131298,21272,291542,346.9412186,4754.980104
2003,WI,Wisconsin,5474290,12104,157684,221.1062987,2880.446597
2003,WV,West Virginia,1811440,4627,42370,255.4321424,2339.023098
2003,WY,Wyoming,502111,1314,16648,261.6951232,3315.60153
2004,US,United States,293656842,1360088,10319386,463.1555631,3514.096906
2004,AK,Alaska,657755,4159,22172,632.302301,3370.859971
2004,AL,Alabama,4525375,19324,182340,427.0143358,4029.279341
2004,AR,Arkansas,2750000,13814,110911,502.3272727,4033.127273
2004,AZ,Arizona,5739879,28952,291203,504.4008767,5073.329943
2004,CA,California,35842038,189175,1227194,527.8020184,3423.895706
2004,CO,Colorado,4601821,17121,180322,372.0483695,3918.492266
2004,CT,Connecticut,3498966,10113,93942,289.0282443,2684.850324
2004,DC,District of Columbia,554239,7590,26896,1369.445311,4852.780118
2004,DE,Delaware,830069,5105,27256,615.0091137,3283.582449
2004,FL,Florida,17385430,123754,727141,711.825937,4182.473485
2004,GA,Georgia,8918129,40217,376656,450.9578186,4223.486787
2004,HI,Hawaii,1262124,3213,60525,254.5708663,4795.487607
2004,IA,Iowa,2952904,8499,85775,287.8183646,2904.767646
2004,ID,Idaho,1395140,3452,38799,247.4303654,2781.011225
2004,IL,Illinois,12712016,69365,403486,545.6648261,3174.052015
2004,IN,Indiana,6226537,20294,211929,325.9275581,3403.641543
2004,KS,Kansas,2733697,10330,109771,377.8765533,4015.477941
2004,KY,Kentucky,4141835,10152,105209,245.1087501,2540.154304
2004,LA,Louisiana,4506685,28844,199153,640.0269821,4419.057467
2004,MA,Massachusetts,6407382,29489,158150,460.234773,2468.246782
2004,MD,Maryland,5561332,38961,202474,700.5695758,3640.746497
2004,ME,Maine,1314985,1364,31740,103.7274189,2413.715746
2004,MI,Michigan,10104206,49737,309805,492.240558,3066.099405
2004,MN,Minnesota,5096546,13751,155019,269.8101812,3041.648206
2004,MO,Missouri,5759532,28226,224629,490.0745408,3900.125913
2004,MS,Mississippi,2900768,8568,100980,295.3700537,3481.147062
2004,MT,Montana,926920,2723,27215,293.76861,2936.067838
2004,NC,North Carolina,8540468,38244,355328,447.7974743,4160.521414
2004,ND,North Dakota,636308,558,12493,87.69338119,1963.357368
2004,NE,Nebraska,1747704,5393,61512,308.5762807,3519.58913
2004,NH,New Hampshire,1299169,2202,26658,169.4929605,2051.92704
2004,NJ,New Jersey,8685166,30943,211313,356.2741345,2433.033519
2004,NM,New Mexico,1903006,13081,79895,687.3861669,4198.357756
2004,NV,Nevada,2332898,14379,98215,616.3578519,4209.999751
2004,NY,New York,19280727,84914,422734,440.4087045,2192.52106
2004,OH,Ohio,11450143,38787,419337,338.7468611,3662.286139
2004,OK,Oklahoma,3523546,17635,149472,500.4901312,4242.090213
2004,OR,Oregon,3591363,10724,166475,298.6052928,4635.426717
2004,PA,Pennsylvania,12394471,50998,299611,411.4576572,2417.295583
2004,RI,Rhode Island,1079916,2673,31166,247.5192515,2885.965205
2004,SC,South Carolina,4197892,33160,190456,789.9202743,4536.94378
2004,SD,South Dakota,770621,1319,14885,171.1606613,1931.559093
2004,TN,Tennessee,5893298,41113,254991,697.6229609,4326.796303
2004,TX,Texas,22471549,121554,1010702,540.9239924,4497.696176
2004,UT,Utah,2420708,5647,97762,233.2788589,4038.570534
2004,VA,Virginia,7481332,20608,200368,275.4589691,2678.23965
2004,VT,Vermont,621233,713,14559,114.7717523,2343.565136
2004,WA,Washington,6207046,21330,300837,343.6417259,4846.701636
2004,WI,Wisconsin,5503533,11548,146710,209.8288499,2665.74217
2004,WV,West Virginia,1812548,5110,46326,281.9235684,2555.849555
2004,WY,Wyoming,505887,1163,16889,229.893237,3338.492588
2005,US,United States,296507061,1390745,10174754,469.0427929,3431.538516
2005,AK,Alaska,663253,4194,23975,632.3378861,3614.759375
2005,AL,Alabama,4548327,19678,177393,432.6425958,3900.181319
2005,AR,Arkansas,2775708,14670,112914,528.5138062,4067.9351
2005,AZ,Arizona,5953007,30478,287345,511.9765524,4826.888327
2005,CA,California,36154147,190178,1200531,526.0198782,3320.590028
2005,CO,Colorado,4663295,18498,188449,396.67231,4041.112561
2005,CT,Connecticut,3500701,9542,90270,272.5739788,2578.626395
2005,DC,District of Columbia,582049,8032,26133,1379.952547,4489.828176
2005,DE,Delaware,841741,5332,26245,633.4490063,3117.942455
2005,FL,Florida,17768191,125957,712998,708.8903986,4012.777665
2005,GA,Georgia,9132553,40725,378534,445.9322601,4144.886977
2005,HI,Hawaii,1273278,3253,61115,255.4823063,4799.815908
2005,IA,Iowa,2965524,8697,84370,293.2702618,2845.0284
2005,ID,Idaho,1429367,3670,38556,256.757012,2697.417808
2005,IL,Illinois,12765427,70496,394670,552.2416132,3091.710132
2005,IN,Indiana,6266019,20302,216778,324.001571,3459.580956
2005,KS,Kansas,2748172,10701,104588,389.3861083,3805.729772
2005,KY,Kentucky,4172608,11134,105608,266.8355139,2530.983021
2005,LA,Louisiana,4507331,26889,166611,596.5614684,3696.444747
2005,MA,Massachusetts,6433367,29644,151727,460.7851534,2358.438435
2005,MD,Maryland,5589599,39369,198483,704.3260169,3550.934512
2005,ME,Maine,1318220,1483,31889,112.5001896,2419.095447
2005,MI,Michigan,10100833,55936,312892,553.7761094,3097.685112
2005,MN,Minnesota,5126739,15243,158301,297.3235033,3087.752273
2005,MO,Missouri,5797703,30477,227809,525.6737022,3929.297517
2005,MS,Mississippi,2908496,8131,95231,279.5602951,3274.235206
2005,MT,Montana,934737,2634,29407,281.7904929,3146.018613
2005,NC,North Carolina,8672459,40650,353855,468.7251909,4080.215311
2005,ND,North Dakota,634605,706,12848,111.2503053,2024.566463
2005,NE,Nebraska,1758163,5052,60348,287.3453713,3432.446252
2005,NH,New Hampshire,1306819,1761,24031,134.7546982,1838.892762
2005,NJ,New Jersey,8703150,30919,203391,355.2621752,2336.981438
2005,NM,New Mexico,1925985,12448,79575,646.318637,4131.652116
2005,NV,Nevada,2412301,14654,102424,607.4697975,4245.904636
2005,NY,New York,19315721,85839,405990,444.399668,2101.863037
2005,OH,Ohio,11470685,40162,420705,350.1273028,3667.653675
2005,OK,Oklahoma,3543442,18044,143406,509.2223889,4047.081905
2005,OR,Oregon,3638871,10444,160199,287.012098,4402.43691
2005,PA,Pennsylvania,12405348,52761,300444,425.308504,2421.890946
2005,RI,Rhode Island,1073579,2710,29287,252.4266961,2727.978099
2005,SC,South Carolina,4246933,32590,185606,767.377305,4370.353853
2005,SD,South Dakota,774883,1387,13694,178.9947644,1767.234537
2005,TN,Tennessee,5955745,45104,256093,757.3191935,4299.93225
2005,TX,Texas,22928508,121091,990293,528.1242024,4319.046839
2005,UT,Utah,2490334,5612,95546,225.3512983,3836.674117
2005,VA,Virginia,7564327,21434,200404,283.3563382,2649.330205
2005,VT,Vermont,622387,782,14749,125.6452979,2369.74744
2005,WA,Washington,6291899,21745,307661,345.6031319,4889.795593
2005,WI,Wisconsin,5527644,13367,147556,241.8209277,2669.419377
2005,WV,West Virginia,1814083,4968,47757,273.8573704,2632.569734
2005,WY,Wyoming,508798,1172,16070,230.3468174,3158.424365
2006,US,United States,299398484,1435123,10019601,479.3354264,3346.577066
2006,AK,Alaska,670053,4610,23975,688.0052772,3578.075167
2006,AL,Alabama,4599030,19553,181249,425.1548696,3941.026695
2006,AR,Arkansas,2810872,15538,112025,552.7821971,3985.418048
2006,AZ,Arizona,6166318,33456,294389,542.5604064,4774.145608
2006,CA,California,36457549,194483,1159988,533.4505619,3181.749821
2006,CO,Colorado,4753377,18794,163439,395.3820621,3438.376548
2006,CT,Connecticut,3504809,10505,90638,299.7310267,2586.103836
2006,DC,District of Columbia,581530,8772,27064,1508.434647,4653.93015
2006,DE,Delaware,853476,5983,29670,701.0156115,3476.371919
2006,FL,Florida,18089888,129602,721101,716.4334019,3986.210418
2006,GA,Georgia,9363941,44754,362712,477.9397905,3873.497281
2006,HI,Hawaii,1285498,3608,54247,280.6694371,4219.920996
2006,IA,Iowa,2982085,8521,84202,285.7396754,2823.594901
2006,ID,Idaho,1466465,3666,35135,249.9889189,2395.897618
2006,IL,Illinois,12831970,69498,387478,541.6003934,3019.629878
2006,IN,Indiana,6313520,20303,217783,321.579721,3449.470343
2006,KS,Kansas,2764075,11960,104260,432.6944819,3771.967114
2006,KY,Kentucky,4206074,11361,109428,270.1093704,2601.666067
2006,LA,Louisiana,4287768,30923,174975,721.1910719,4080.794483
2006,MA,Massachusetts,6437193,32217,153943,500.4821201,2391.46162
2006,MD,Maryland,5615727,38111,195484,678.6476622,3481.009672
2006,ME,Maine,1321574,1533,33658,115.9980448,2546.811605
2006,MI,Michigan,10095643,56981,325594,564.4117963,3225.094231
2006,MN,Minnesota,5167101,16042,159276,310.4642236,3082.502161
2006,MO,Missouri,5842713,31897,224007,545.9278934,3833.955219
2006,MS,Mississippi,2910540,9076,92853,311.8321686,3190.23274
2006,MT,Montana,944632,3564,26986,377.2897806,2856.773855
2006,NC,North Carolina,8856505,42088,364549,475.2213204,4116.172237
2006,ND,North Dakota,635867,1255,13359,197.3683176,2100.91104
2006,NE,Nebraska,1768331,5197,59411,293.892942,3359.721681
2006,NH,New Hampshire,1314895,1785,26060,135.7522844,1981.907301
2006,NJ,New Jersey,8724560,30550,198820,350.160925,2278.854177
2006,NM,New Mexico,1954599,12797,76000,654.7122965,3888.265573
2006,NV,Nevada,2495529,18687,102338,748.8191882,4100.853967
2006,NY,New York,19306183,84016,398577,435.1766478,2064.504413
2006,OH,Ohio,11478006,41491,423334,361.4826478,3688.219016
2006,OK,Oklahoma,3579212,17905,129728,500.2497756,3624.484942
2006,OR,Oregon,3700758,10534,137858,284.6443891,3725.128744
2006,PA,Pennsylvania,12440621,55028,304589,442.3251862,2448.34241
2006,RI,Rhode Island,1067610,2460,27914,230.4212212,2614.625191
2006,SC,South Carolina,4321249,33322,184712,771.1196462,4274.504894
2006,SD,South Dakota,781919,2071,13812,264.8611941,1766.423376
2006,TN,Tennessee,6038803,46043,249860,762.4524264,4137.574947
2006,TX,Texas,23507783,121602,959846,517.2839991,4083.098776
2006,UT,Utah,2550063,5771,89572,226.3081343,3512.540671
2006,VA,Virginia,7642884,21683,190257,283.7018068,2489.335178
2006,VT,Vermont,623908,905,14920,145.0534374,2391.378216
2006,WA,Washington,6395798,22303,288456,348.7133271,4510.086153
2006,WI,Wisconsin,5556506,15899,156748,286.1330484,2820.981387
2006,WV,West Virginia,1818470,5113,47941,281.1704345,2636.337141
2006,WY,Wyoming,515004,1307,15381,253.7844366,2986.578745
2007,US,United States,301621157,1422970,9882212,471.7739346,3276.365656
2007,AK,Alaska,683478,4520,23096,661.3234076,3379.18704
2007,AL,Alabama,4627851,20775,184082,448.912465,3977.699368
2007,AR,Arkansas,2834797,15226,112130,537.1107702,3955.486054
2007,AZ,Arizona,6338755,32835,287308,518.0039298,4532.561994
2007,CA,California,36553215,191561,1112510,524.0606059,3043.535295
2007,CO,Colorado,4861515,17101,145808,351.7627735,2999.229664
2007,CT,Connecticut,3502309,10547,86528,301.144188,2470.598682
2007,DC,District of Columbia,588292,8325,28922,1415.113583,4916.266072
2007,DE,Delaware,864764,6100,29216,705.3947667,3378.494017
2007,FL,Florida,18251243,131878,746249,722.5699641,4088.757133
2007,GA,Georgia,9544750,46917,371248,491.5477095,3889.551848
2007,HI,Hawaii,1283388,3544,52866,276.1440811,4119.253102
2007,IA,Iowa,2988046,8970,79133,300.1961817,2648.319336
2007,ID,Idaho,1499402,3841,34124,256.1687926,2275.840635
2007,IL,Illinois,12852548,68528,377322,533.1861044,2935.775848
2007,IN,Indiana,6345289,21310,213887,335.8397072,3370.799975
2007,KS,Kansas,2775997,12730,102961,458.5739826,3708.973749
2007,KY,Kentucky,4241474,12329,107987,290.6772504,2545.97812
2007,LA,Louisiana,4293204,31789,180516,740.4493241,4204.69188
2007,MA,Massachusetts,6449755,28487,154743,441.6756916,2399.207412
2007,MD,Maryland,5618344,36063,192796,641.8795289,3431.544953
2007,ME,Maine,1317207,1565,32249,118.8120015,2448.286412
2007,MI,Michigan,10071822,53765,308550,533.8160265,3063.497349
2007,MN,Minnesota,5197621,15054,158257,289.6325069,3044.796841
2007,MO,Missouri,5878415,32962,225113,560.7293803,3829.484648
2007,MS,Mississippi,2918785,8502,90887,291.2855863,3113.864159
2007,MT,Montana,957861,3638,27837,379.8045854,2906.162794
2007,NC,North Carolina,9061032,42231,369893,466.0727387,4082.239197
2007,ND,North Dakota,639715,1343,12796,209.9372377,2000.265743
2007,NE,Nebraska,1774571,5524,55765,311.2865025,3142.44964
2007,NH,New Hampshire,1315828,1896,26394,144.091781,2005.885268
2007,NJ,New Jersey,8685920,28544,192338,328.6237958,2214.365318
2007,NM,New Mexico,1969915,13311,75168,675.7144344,3815.799159
2007,NV,Nevada,2565382,19365,97118,754.8583408,3785.713005
2007,NY,New York,19297729,79962,383624,414.3596379,1987.923035
2007,OH,Ohio,11466917,40759,397681,355.4486354,3468.072543
2007,OK,Oklahoma,3617316,18234,128714,504.0753973,3558.273593
2007,OR,Oregon,3747455,11015,132773,293.9328157,3543.017861
2007,PA,Pennsylvania,12432792,51806,293850,416.6883834,2363.50773
2007,RI,Rhode Island,1057832,2424,27576,229.1479176,2606.841162
2007,SC,South Carolina,4407709,34630,189304,785.6689269,4294.838883
2007,SD,South Dakota,796214,1926,13829,241.894767,1736.844617
2007,TN,Tennessee,6156719,46482,252342,754.980047,4098.644099
2007,TX,Texas,23904380,122014,985421,510.4252861,4122.344943
2007,UT,Utah,2645330,6347,93082,239.932258,3518.729232
2007,VA,Virginia,7712091,21035,191763,272.7535243,2486.524083
2007,VT,Vermont,621254,802,14702,129.0937362,2366.503878
2007,WA,Washington,6468424,21768,261776,336.5271046,4046.982696
2007,WI,Wisconsin,5601640,16330,159305,291.5217686,2843.899287
2007,WV,West Virginia,1812035,5016,45620,276.8158452,2517.611415
2007,WY,Wyoming,522830,1344,15053,257.0625251,2879.138535
2008,US,United States,304059724,1394461,9774152,458.6141767,3214.550047
2008,AK,Alaska,686293,4475,20090,652.0538604,2927.32113
2008,AL,Alabama,4661900,21110,190416,452.8196658,4084.514897
2008,AR,Arkansas,2855390,14649,110360,513.0297437,3864.97116
2008,AZ,Arizona,6500180,31567,266653,485.6327056,4102.240246
2008,CA,California,36756666,185329,1080996,504.205142,2940.952262
2008,CO,Colorado,4939456,17480,139340,353.8851242,2820.958421
2008,CT,Connecticut,3501252,10737,87210,306.6617313,2490.823283
2008,DC,District of Columbia,591833,8509,30211,1437.736659,5104.649453
2008,DE,Delaware,873092,6187,31385,708.6309347,3594.695633
2008,FL,Florida,18328340,126256,758889,688.8567104,4140.522273
2008,GA,Georgia,9685744,47353,387917,488.8937804,4005.030486
2008,HI,Hawaii,1288198,3510,45944,272.4736415,3566.532474
2008,IA,Iowa,3002555,8651,73273,288.1212834,2440.354964
2008,ID,Idaho,1523816,3680,31940,241.4989736,2096.053592
2008,IL,Illinois,12901563,67780,378355,525.3627022,2932.629171
2008,IN,Indiana,6376792,21525,213639,337.5521736,3350.258249
2008,KS,Kansas,2802134,11554,94882,412.3286038,3386.062194
2008,KY,Kentucky,4269245,12690,114492,297.2422524,2681.785655
2008,LA,Louisiana,4410796,29613,171179,671.3754161,3880.909478
2008,MA,Massachusetts,6497967,30137,155919,463.7912135,2399.504337
2008,MD,Maryland,5633597,35393,198165,628.2487015,3517.557255
2008,ME,Maine,1316456,1572,32433,119.4115109,2463.660008
2008,MI,Michigan,10003422,51512,295100,514.9437862,2949.990513
2008,MN,Minnesota,5220393,13853,149517,265.3631633,2864.094715
2008,MO,Missouri,5911605,29701,216522,502.4185479,3662.660141
2008,MS,Mississippi,2938618,8942,85488,304.2926981,2909.122588
2008,MT,Montana,967440,3013,26300,311.4405028,2718.514843
2008,NC,North Carolina,9222414,43125,372763,467.6107579,4041.924381
2008,ND,North Dakota,641481,1441,13029,224.6364273,2031.081201
2008,NE,Nebraska,1783432,5570,51350,312.3191689,2879.27995
2008,NH,New Hampshire,1315809,2054,28387,156.1016835,2157.379984
2008,NJ,New Jersey,8682661,28351,199127,326.5243224,2293.386785
2008,NM,New Mexico,1984356,12967,75718,653.4613749,3815.746771
2008,NV,Nevada,2600167,18973,90006,729.6839011,3461.546893
2008,NY,New York,19490297,77546,388599,397.8697708,1993.807483
2008,OH,Ohio,11485910,40436,391667,352.0487275,3409.977964
2008,OK,Oklahoma,3642361,19359,126535,531.4959171,3473.982947
2008,OR,Oregon,3790060,9909,125169,261.4470483,3302.559854
2008,PA,Pennsylvania,12448279,51044,300294,410.0486501,2412.333464
2008,RI,Rhode Island,1050788,2656,29895,252.7626886,2845.007747
2008,SC,South Carolina,4479800,32746,189950,730.9701326,4240.144649
2008,SD,South Dakota,804194,2227,13867,276.92323,1724.335173
2008,TN,Tennessee,6214888,44913,251089,722.6678904,4040.121077
2008,TX,Texas,24326974,123585,969865,508.0163279,3986.788492
2008,UT,Utah,2736424,6165,92373,225.2940334,3375.683008
2008,VA,Virginia,7769089,20031,196726,257.8294572,2532.163037
2008,VT,Vermont,621270,854,15903,137.4603634,2559.756628
2008,WA,Washington,6549224,21888,249283,334.2075336,3806.298273
2008,WI,Wisconsin,5627967,15507,155456,275.5346646,2762.205251
2008,WV,West Virginia,1814468,5006,45971,275.8935401,2533.580091
2008,WY,Wyoming,532668,1330,14515,249.6864839,2724.96189
2009,US,United States,307006550,1325896,9337060,431.8787335,3041.322734
2009,AK,Alaska,698473,4424,20538,633.3816769,2940.414304
2009,AL,Alabama,4708708,21194,178007,450.1022361,3780.378822
2009,AR,Arkansas,2889450,14905,109078,515.8421153,3775.043693
2009,AZ,Arizona,6595778,28128,236721,426.4546199,3588.977676
2009,CA,California,36961664,174934,1009433,473.284969,2731.026936
2009,CO,Colorado,5024748,17022,134196,338.7632574,2670.701098
2009,CT,Connecticut,3518288,10588,82625,300.9418217,2348.443334
2009,DC,District of Columbia,599657,8089,28495,1348.937809,4751.88316
2009,DE,Delaware,885122,5713,29685,645.4477462,3353.77496
2009,FL,Florida,18537969,113541,712010,612.4780983,3840.819887
2009,GA,Georgia,9829211,42073,360985,428.0404602,3672.573516
2009,HI,Hawaii,1295178,3550,47516,274.0935995,3668.684922
2009,IA,Iowa,3007856,8485,70080,282.0946216,2329.898772
2009,ID,Idaho,1545801,3805,31220,246.1507012,2019.664886
2009,IL,Illinois,12910409,64185,353347,497.1569839,2736.915616
2009,IN,Indiana,6423113,21455,199907,334.028064,3112.30707
2009,KS,Kansas,2818747,11460,90930,406.5636256,3225.901438
2009,KY,Kentucky,4314113,11000,108914,254.9770949,2524.597756
2009,LA,Louisiana,4492076,28878,172619,642.8653478,3842.744424
2009,MA,Massachusetts,6593587,30503,153178,462.6161754,2323.136102
2009,MD,Maryland,5699478,33625,182295,589.9663092,3198.450805
2009,ME,Maine,1318301,1580,31706,119.8512328,2405.065308
2009,MI,Michigan,9969727,49825,284019,499.7629323,2848.814215
2009,MN,Minnesota,5266214,12874,139286,244.4640495,2644.898213
2009,MO,Missouri,5987580,29513,201783,492.9036439,3370.025954
2009,MS,Mississippi,2951996,8451,87327,286.2808757,2958.235716
2009,MT,Montana,974989,2798,24826,286.9775967,2546.285138
2009,NC,North Carolina,9380884,37946,343707,404.5034562,3663.908433
2009,ND,North Dakota,646844,1723,12813,266.3702531,1980.848551
2009,NE,Nebraska,1796619,5199,49731,289.3768796,2768.032621
2009,NH,New Hampshire,1324575,2125,28790,160.4288168,2173.527358
2009,NJ,New Jersey,8707739,27113,180752,311.366705,2075.762721
2009,NM,New Mexico,2009671,12709,74639,632.3920682,3713.990997
2009,NV,Nevada,2643085,18639,80976,705.1986599,3063.692617
2009,NY,New York,19541453,75110,377537,384.3624115,1931.980186
2009,OH,Ohio,11542645,38305,376446,331.8563466,3261.349543
2009,OK,Oklahoma,3687050,18560,132350,503.3834637,3589.590594
2009,OR,Oregon,3825657,9968,114780,260.5565528,3000.268973
2009,PA,Pennsylvania,12604767,48188,277182,382.2998077,2199.025178
2009,RI,Rhode Island,1053209,2678,27558,254.2705199,2616.574678
2009,SC,South Carolina,4561242,30799,178310,675.2327546,3909.242263
2009,SD,South Dakota,812383,1777,14378,218.7391908,1769.854859
2009,TN,Tennessee,6296254,41933,237157,665.9991798,3766.636479
2009,TX,Texas,24782302,121684,995082,491.0116905,4015.292849
2009,UT,Utah,2784572,5998,91751,215.401146,3294.97675
2009,VA,Virginia,7882590,18195,194020,230.8251476,2461.373736
2009,VT,Vermont,621760,837,15010,134.617859,2414.114771
2009,WA,Washington,6664195,22412,245215,336.304685,3679.589208
2009,WI,Wisconsin,5654774,14650,147692,259.0731301,2611.810835
2009,WV,West Virginia,1819777,5554,46215,305.2022308,2539.596885
2009,WY,Wyoming,544270,1196,14243,219.7438771,2616.899701
2010,US,United States,309330219,1251248,9112625,404.5023483,2945.921362
2010,AK,Alaska,714146,4537,20259,635.3042655,2836.814881
2010,AL,Alabama,4785401,18363,168828,383.7295976,3527.980205
2010,AR,Arkansas,2921588,14711,103820,503.5275337,3553.546907
2010,AZ,Arizona,6413158,26528,226802,413.6495624,3536.510406
2010,CA,California,37338198,164133,981939,439.5846848,2629.851071
2010,CO,Colorado,5047692,16339,135001,323.6924915,2674.509459
2010,CT,Connecticut,3575498,10083,78259,282.0026749,2188.758042
2010,DC,District of Columbia,604912,8026,28802,1326.80456,4761.353718
2010,DE,Delaware,899792,5608,31078,623.2551523,3453.909348
2010,FL,Florida,18838613,101969,669035,541.2765791,3551.402643
2010,GA,Georgia,9712157,39068,353449,402.2587361,3639.243064
2010,HI,Hawaii,1363359,3603,45667,264.2737533,3349.594641
2010,IA,Iowa,3050202,8191,68740,268.5395918,2253.621236
2010,ID,Idaho,1571102,3464,31436,220.4821838,2000.888548
2010,IL,Illinois,12841980,57132,349064,444.8846673,2718.147825
2010,IN,Indiana,6490622,20983,199274,323.2818057,3070.183412
2010,KS,Kansas,2859143,10602,89109,370.8104142,3116.633201
2010,KY,Kentucky,4347223,10604,111170,243.925835,2557.264718
2010,LA,Louisiana,4545343,25241,165667,555.3156274,3644.763442
2010,MA,Massachusetts,6555466,30737,154496,468.8758968,2356.75084
2010,MD,Maryland,5785681,31607,173309,546.2969701,2995.481431
2010,ME,Maine,1327379,1621,32900,122.120359,2478.568668
2010,MI,Michigan,9877143,48693,271501,492.9866865,2748.780695
2010,MN,Minnesota,5310658,12515,136431,235.6581802,2569.00369
2010,MO,Missouri,5995715,27440,200858,457.660179,3350.02581
2010,MS,Mississippi,2970072,7999,88596,269.3200704,2982.957989
2010,MT,Montana,990958,2733,25409,275.7937269,2564.084452
2010,NC,North Carolina,9560234,34679,329202,362.7421672,3443.45128
2010,ND,North Dakota,674629,1548,12010,229.459451,1780.237731
2010,NE,Nebraska,1830141,5093,48827,278.2845693,2667.936514
2010,NH,New Hampshire,1316807,2204,29230,167.3745659,2219.763413
2010,NJ,New Jersey,8799593,27055,183042,307.4574017,2080.118933
2010,NM,New Mexico,2065913,12147,70776,587.9724848,3425.894508
2010,NV,Nevada,2704283,17929,75004,662.9853458,2773.526291
2010,NY,New York,19395206,76492,379710,394.3861179,1957.751828
2010,OH,Ohio,11537968,36306,376836,314.6654593,3266.0517
2010,OK,Oklahoma,3760184,18100,129464,481.3594228,3443.023001
2010,OR,Oregon,3838332,9648,116657,251.3591841,3039.262888
2010,PA,Pennsylvania,12717722,46612,276366,366.5121788,2173.077852
2010,RI,Rhode Island,1052528,2709,26959,257.3803262,2561.357038
2010,SC,South Carolina,4637106,27923,181098,602.1643672,3905.409969
2010,SD,South Dakota,816598,2196,15188,268.9205705,1859.911486
2010,TN,Tennessee,6357436,38909,232855,612.0234635,3662.718744
2010,TX,Texas,25253466,113231,951246,448.3780563,3766.793833
2010,UT,Utah,2775479,5925,88316,213.4766647,3182.009304
2010,VA,Virginia,8023953,17184,187403,214.1587818,2335.544588
2010,VT,Vermont,625909,820,14160,131.0094598,2262.309697
2010,WA,Washington,6742950,21138,249426,313.4829711,3699.063466
2010,WI,Wisconsin,5691659,14167,142781,248.9080952,2508.600744
2010,WV,West Virginia,1854368,5586,41301,301.2347064,2227.227821
2010,WY,Wyoming,564554,1117,13869,197.8552982,2456.629481
2011,US,United States,311587816,1206031,9052743,387.0597431,2905.358469
2011,AK,Alaska,723860,4416,19094,610.0627193,2637.80289
2011,AL,Alabama,4803689,20166,173192,419.8023644,3605.39577
2011,AR,Arkansas,2938582,14173,110430,482.3074531,3757.93495
2011,AZ,Arizona,6467315,26789,229896,414.2213577,3554.736394
2011,CA,California,37683933,154943,973822,411.1646202,2584.183556
2011,CO,Colorado,5116302,16085,132781,314.3872273,2595.253369
2011,CT,Connecticut,3586717,9889,77205,275.7117442,2152.525555
2011,DC,District of Columbia,619020,7433,29654,1200.768957,4790.475267
2011,DE,Delaware,908137,5144,31163,566.4343596,3431.530705
2011,FL,Florida,19082262,98198,671200,514.6035622,3517.402706
2011,GA,Georgia,9812460,36762,357235,374.6461132,3640.626306
2011,HI,Hawaii,1378129,3465,43874,251.4278417,3183.591667
